development_id,address,city,cbsa_name,cbsa_code,county_name,county_code,state_name,zipcode,latitude,longitude
ME007001,74 Lake Auburn Ave,Auburn,"Lewiston-Auburn, ME Metropolitan Statistical Area",NA,Androscoggin,NA,ME,NA,NA,NA
ME007002,108 Valerie Cir,Auburn,"Lewiston-Auburn, ME Metropolitan Statistical Area",NA,Androscoggin,NA,ME,NA,NA,NA
ME007007,8 Spring St Apt 11,Mechanic Falls,"Lewiston-Auburn, ME Metropolitan Statistical Area",NA,Androscoggin,NA,ME,NA,NA,NA
ME007008,56 Sixth St Apt 1-1,Auburn,"Lewiston-Auburn, ME Metropolitan Statistical Area",NA,Androscoggin,NA,ME,NA,NA,NA
ME007010,456 Broad St,Auburn,"Lewiston-Auburn, ME Metropolitan Statistical Area",NA,Androscoggin,NA,ME,NA,NA,NA
ME008002,83 Water St,Waterville,"Augusta-Waterville, ME Micropolitan Statistical Area",NA,Kennebec,NA,ME,NA,NA,NA
ME008003,23 Crawford St,Waterville,"Augusta-Waterville, ME Micropolitan Statistical Area",NA,Kennebec,NA,ME,NA,NA,NA
ME008004,13C Hillside Ave,Waterville,"Augusta-Waterville, ME Micropolitan Statistical Area",NA,Kennebec,NA,ME,NA,NA,NA
ME008005,60 Elm St,Waterville,"Augusta-Waterville, ME Micropolitan Statistical Area",NA,Kennebec,NA,ME,NA,NA,NA
ME008006,26 Louise Ave,Waterville,"Augusta-Waterville, ME Micropolitan Statistical Area",NA,Kennebec,NA,ME,NA,NA,NA
ME008007,26 Louise Ave,Waterville,"Augusta-Waterville, ME Micropolitan Statistical Area",NA,Kennebec,NA,ME,NA,NA,NA
ME009001,3 Bald Mountain Dr,Bangor,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME009002,3 Rangeley Pl,Bangor,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME009004,140 Hancock St,Bangor,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME009005,194 Griffin Rd Apt 303,Bangor,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME009006,1160 Ohio St Apt 103,Bangor,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME011000001,941 Main St,Sanford,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,York,NA,ME,NA,NA,NA
ME011001,129 Emery St Apt E,Sanford,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,York,NA,ME,NA,NA,NA
ME011002,941 Main St,Sanford,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,York,NA,ME,NA,NA,NA
ME015001,21 Knight St,Westbrook,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Cumberland,NA,ME,NA,NA,NA
ME015002,20 Juniper Ln Apt 29,Westbrook,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Cumberland,NA,ME,NA,NA,NA
ME015003,10 Liza Harmon Dr,Westbrook,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Cumberland,NA,ME,NA,NA,NA
ME015010203,21 Knight St,Westbrook,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Cumberland,NA,ME,NA,NA,NA
ME018000001,345 Main St,Old Town,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME018001,345 Main St,Old Town,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME018002,20 Pembroke Dr,Old Town,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME019000001,125 Congress Ave,Bath,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Sagadahoc,NA,ME,NA,NA,NA
ME019001,100 Congress Ave,Bath,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Sagadahoc,NA,ME,NA,NA,NA
ME019002,125 Congress Ave,Bath,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Sagadahoc,NA,ME,NA,NA,NA
ME019004,DIKE`S LANDING ROAD,BATH,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Sagadahoc,NA,ME,NA,NA,NA
ME020000001,425 Broadway,South Portland,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Cumberland,NA,ME,NA,NA,NA
ME020000002,225 Broadway,South Portland,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Cumberland,NA,ME,NA,NA,NA
ME020001,425 Broadway,South Portland,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Cumberland,NA,ME,NA,NA,NA
ME020002,2 Landry Cir,South Portland,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Cumberland,NA,ME,NA,NA,NA
ME020003,8 Rainbow Ave,South Portland,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Cumberland,NA,ME,NA,NA,NA
ME020004,225 Broadway,South Portland,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Cumberland,NA,ME,NA,NA,NA
ME020005,56 Landry Cir,South Portland,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Cumberland,NA,ME,NA,NA,NA
ME020006,1700 Broadway,South Portland,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",NA,Cumberland,NA,ME,NA,NA,NA
ME021000001,10 Colonial Cir,Brewer,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME021002,10 Colonial Cir,Brewer,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME021003,6 Cutler Pl,Brewer,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME021004,139 Church St,Brewer,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME021005,17 Rinfret Dr Apt 104,Brewer,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME021007,44 Rinfret Dr Apt 401,Brewer,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME021008,65 Rinfret Dr Apt 702,Brewer,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME021009,14 Lyford Dr Apt 104,Brewer,"Bangor, ME Metropolitan Statistical Area",NA,Penobscot,NA,ME,NA,NA,NA
ME022000001,24 Village Green Way,Southwest Harbor,NA,NA,Hancock,NA,ME,NA,NA,NA
ME022001,24 Village Green Way,Southwest Harbor,NA,NA,Hancock,NA,ME,NA,NA,NA
ME022002,214 Main St,Southwest Harbor,NA,NA,Hancock,NA,ME,NA,NA,NA
ME023000001,80 Mount Desert St,Bar Harbor,NA,NA,Hancock,NA,ME,NA,NA,NA
ME023001,80 Mount Desert St,Bar Harbor,NA,NA,Hancock,NA,ME,NA,NA,NA
ME023003,11 Woodbury Rd,Bar Harbor,NA,NA,Hancock,NA,ME,NA,NA,NA
ME023004,15 Eagle Lake Rd,Bar Harbor,NA,NA,Hancock,NA,ME,NA,NA,NA
ME024000001,24 Maple Lane,Northeast Harbor,NA,NA,Hancock,NA,ME,NA,NA,NA
ME024001,24 Maple Lane,Northeast Harbor,NA,NA,Hancock,NA,ME,NA,NA,NA
ME026000001,21C Birchwood Ln,Bass Harbor,NA,NA,Hancock,NA,ME,NA,NA,NA
ME026002,Birchwood Apts. #102,Bass Harbor,NA,NA,Hancock,NA,ME,NA,NA,NA
ME026003,Birchwood Apts. #2,Bass Harbor,NA,NA,Hancock,NA,ME,NA,NA,NA
ME027000001,430 Water St,Ellsworth,NA,NA,Hancock,NA,ME,NA,NA,NA
ME027002,430 Water St,Ellsworth,NA,NA,Hancock,NA,ME,NA,NA,NA
ME027003,430 Water Street,Ellsworth,NA,NA,Hancock,NA,ME,NA,NA,NA
MI001000001,661 Eliot St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000002,5834 Charles St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000003,1331 E Canfield St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000007,2450 W Grand Blvd,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000009,12818 Frankfort St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000011,4386 Conner St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000012,18229 Stansbury St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000013,14561 Saint Marys St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000014,17570 Santa Barbara Dr,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000015,7501 E Jefferson Ave,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000016,14323 Crescent Dr,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000017,1231 W State Fair,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000018,4100 W Warren Ave,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000019,3701 Miracles Blvd,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000020,1146 Temptations Ln,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000065,5011 Anderdon St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000071,1136 Selden St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000072,"1300 M.L. King, Jr. Blvd.",Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000073,3830 Miracles Blvd,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000074,3603 Miracles Blvd,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000075,1265 Selden St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001000076,667 W Alexandrine St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001005,5836 Charles St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001006,14315 Crescent Dr,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001007,1281 Selden St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001008,2701 Chrysler Dr,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001011,1331 E Canfield St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001015,4625 E Nevada St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001017,1037 E Canfield St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001018,7501 E Jefferson Ave,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001019,20169 Washburn St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001020,16192 Manor St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001021,19306 Forrer St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001026,1231 W State Fair,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001027,4100 W Warren Ave,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001028,4386 Conner St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001029,2450 W Grand Blvd,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001037,18229 Stansbury St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001038,18400 Harlow St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001042,4845 E Nevada St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001045,7601 E Jefferson Ave Apt 11,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001050,657 Eliot St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001051,12445 Mc Coy Cir,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001063,12643 Mc Coy Cir,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001064,12808 Frankfort St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001065,12502 Stringham Ct,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001070,1142 Temptations Ln,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001071,1170 Selden St,Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI001072,"1300 M.L. King, Jr. Blvd.",Detroit,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI003000001,7000 Freda St,Dearborn,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI003000002,5111 Bingham St,Dearborn,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI003000003,1515 Mason St,Dearborn,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI003001,7000 Freda St,Dearborn,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI003002,5111 Bingham St,Dearborn,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI003003,1515 Mason St,Dearborn,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI004001,12070 Oklahoma St,Hamtramck,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI004002,2620 Holbrook St,Hamtramck,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI005000002,255 Carriage Circle Dr,Pontiac,"Warren-Troy-Farmington Hills, MI Metropolitan Division",NA,Oakland,NA,MI,NA,NA,NA
MI005000003,120 N Edith St,Pontiac,"Warren-Troy-Farmington Hills, MI Metropolitan Division",NA,Oakland,NA,MI,NA,NA,NA
MI005002,255 Carriage Circle Dr,Pontiac,"Warren-Troy-Farmington Hills, MI Metropolitan Division",NA,Oakland,NA,MI,NA,NA,NA
MI005003,120 N Edith St,Pontiac,"Warren-Troy-Farmington Hills, MI Metropolitan Division",NA,Oakland,NA,MI,NA,NA,NA
MI005004,803 Melrose St,Pontiac,"Warren-Troy-Farmington Hills, MI Metropolitan Division",NA,Oakland,NA,MI,NA,NA,NA
MI006000011,1103 Findley St,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI006003,535 S Warren Ave,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI006004,310 S Harrison St,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI006005,2814 E Genesee Ave,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI006007,2715 S Jefferson Ave,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI006008,619 Bradley St,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI006010,2811 Davenport Ave,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI006011,1101 Findley St,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI006013,1455 Chatham Dr,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI006014,1804 Syracuse St,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI006015,2902 Douglass St,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI006016,406 S Weadock Ave,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI006017,1918 Farwell St,Saginaw,"Saginaw-Saginaw Township North, MI Metropolitan Statistical Area",NA,Saginaw,NA,MI,NA,NA,NA
MI007000001,3964 8th St,Ecorse,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI007001,3951 8th St,Ecorse,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI007002,3962 8th St,Ecorse,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI008000001,201 1/2 Goodell St,River Rouge,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI008001,504 1/2 Polk Ave,River Rouge,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI008002,199 1/2 Goodell St,River Rouge,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI008003,466 Polk Ave,River Rouge,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI008004,426 Keinow,River Rouge,"Detroit-Livonia-Dearborn, MI Metropolitan Division",NA,Wayne,NA,MI,NA,NA,NA
MI009000001,902 E Court St,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009000002,714 E 12th St,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009000003,3011 Stonegate Dr,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009000005,7150 Yorkshire Dr,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009000006,2001 N Center Rd,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009000010,114 E Alma Ave,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009000011,3800 Richfield Rd,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009000014,5712 Edgar Holt Dr,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009000015,2101 Stedron St,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009001,902 E Court St Apt 1011,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009002,710 E 12th St,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009003,3007 Stonegate Dr,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009004,906 Garland St,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009005,7146 Yorkshire Dr,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009006,2001 N Center Rd,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009007,4060 M L King Ave,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009008,114 E Alma Ave,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009010,3150 Leith St,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009011,3800 Richfield Rd,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009014,5704 Edgar Holt Dr,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI009015,2101 Stedron St,Flint,"Flint, MI Metropolitan Statistical Area",NA,Genesee,NA,MI,NA,NA,NA
MI010000001,250 E Wall St,Benton Harbor,"Niles-Benton Harbor, MI Metropolitan Statistical Area",NA,Berrien,NA,MI,NA,NA,NA
MI010000002,975 Buss Ave Apt 8,Benton Harbor,"Niles-Benton Harbor, MI Metropolitan Statistical Area",NA,Berrien,NA,MI,NA,NA,NA
MI010000005,346 Broadway,Benton Harbor,"Niles-Benton Harbor, MI Metropolitan Statistical Area",NA,Berrien,NA,MI,NA,NA,NA
MI010001,695 E Vineyard Ave,Benton Harbor,"Niles-Benton Harbor, MI Metropolitan Statistical Area",NA,Berrien,NA,MI,NA,NA,NA
MI010002,975 Buss Ave Apt 2,Benton Harbor,"Niles-Benton Harbor, MI Metropolitan Statistical Area",NA,Berrien,NA,MI,NA,NA,NA
MI010003,250 E Wall St,Benton Harbor,"Niles-Benton Harbor, MI Metropolitan Statistical Area",NA,Berrien,NA,MI,NA,NA,NA
MI010005,1020 Pavone St,Benton Harbor,"Niles-Benton Harbor, MI Metropolitan Statistical Area",NA,Berrien,NA,MI,NA,NA,NA
MI010007,1011 Bishop Ave,Benton Harbor,"Niles-Benton Harbor, MI Metropolitan Statistical Area",NA,Berrien,NA,MI,NA,NA,NA
MI010009,1165 Lavette Ave,Benton Harbor,"Niles-Benton Harbor, MI Metropolitan Statistical Area",NA,Berrien,NA,MI,NA,NA,NA
MI010010,346 Broadway,Benton Harbor,"Niles-Benton Harbor, MI Metropolitan Statistical Area",NA,Berrien,NA,MI,NA,NA,NA
MI011000001,20 N Roessler St,Monroe,"Monroe, MI Metropolitan Statistical Area",NA,Monroe,NA,MI,NA,NA,NA
MI011000002,936 Greenwood Ave Apt E,Monroe,"Monroe, MI Metropolitan Statistical Area",NA,Monroe,NA,MI,NA,NA,NA
MI011002,20 N Roessler St,Monroe,"Monroe, MI Metropolitan Statistical Area",NA,Monroe,NA,MI,NA,NA,NA
MI011003,717 Roeder St,Monroe,"Monroe, MI Metropolitan Statistical Area",NA,Monroe,NA,MI,NA,NA,NA
MI012000001,300 N Hillcrest Ave,Bessemer,NA,NA,Gogebic,NA,MI,NA,NA,NA
MI012001,1 N Fairview St Apt 10,Bessemer,NA,NA,Gogebic,NA,MI,NA,NA,NA
MI012002,1 N Fairview St Apt 34,Bessemer,NA,NA,Gogebic,NA,MI,NA,NA,NA
MI012003,300 N Hillcrest Ave,Bessemer,NA,NA,Gogebic,NA,MI,NA,NA,NA
MI013000001,401 E D St,Iron Mountain,"Iron Mountain, MI-WI Micropolitan Statistical Area",NA,Dickinson,NA,MI,NA,NA,NA
MI013001,401 E D St Apt 111,Iron Mountain,"Iron Mountain, MI-WI Micropolitan Statistical Area",NA,Dickinson,NA,MI,NA,NA,NA
MI013003,301 Madison St,Iron Mountain,"Iron Mountain, MI-WI Micropolitan Statistical Area",NA,Dickinson,NA,MI,NA,NA,NA
MI014000001,301 W Erie St,Albion,"Battle Creek, MI Metropolitan Statistical Area",NA,Calhoun,NA,MI,NA,NA,NA
MI014001,404 W Broadwell St Apt 3,Albion,"Battle Creek, MI Metropolitan Statistical Area",NA,Calhoun,NA,MI,NA,NA,NA
MI014002,301 W Erie St,Albion,"Battle Creek, MI Metropolitan Statistical Area",NA,Calhoun,NA,MI,NA,NA,NA
MI014003,500 S Dalrymple St Apt 1,Albion,"Battle Creek, MI Metropolitan Statistical Area",NA,Calhoun,NA,MI,NA,NA,NA
MI014004,312 W Ash St Apt 107,Albion,"Battle Creek, MI Metropolitan Statistical Area",NA,Calhoun,NA,MI,NA,NA,NA
MI015000001,200 E Pierce St,Wakefield,NA,NA,Gogebic,NA,MI,NA,NA,NA
MI015001,200 E Pierce St Apt 11,Wakefield,NA,NA,Gogebic,NA,MI,NA,NA,NA
MI016000001,312 S Ruggles St Apt 39,Bronson,"Coldwater, MI Micropolitan Statistical Area",NA,Branch,NA,MI,NA,NA,NA
MI016001,306 Mowry Ave Apt 1,Bronson,"Coldwater, MI Micropolitan Statistical Area",NA,Branch,NA,MI,NA,NA,NA
MI016002,312 S Ruggles St Apt 35,Bronson,"Coldwater, MI Micropolitan Statistical Area",NA,Branch,NA,MI,NA,NA,NA
MI018000001,515 E Vaughn St,Ironwood,NA,NA,Gogebic,NA,MI,NA,NA,NA
MI018001,515 E Vaughn St,Ironwood,NA,NA,Gogebic,NA,MI,NA,NA,NA
MI018002,616 E Vaughn St,Ironwood,NA,NA,Gogebic,NA,MI,NA,NA,NA
MI018003,515 E Vaughn St,Ironwood,NA,NA,Gogebic,NA,MI,NA,NA,NA
MI019000001,412 Michigan Ave,Baraga,NA,NA,Baraga,NA,MI,NA,NA,NA
MI019001,408 Michigan Ave Apt 10,Baraga,NA,NA,Baraga,NA,MI,NA,NA,NA
MI019002,416 Michigan Ave,Baraga,NA,NA,Baraga,NA,MI,NA,NA,NA
MI019003,102 McGillan St,Baraga,NA,NA,Baraga,NA,MI,NA,NA,NA
MI019004,412 Michigan Ave,Baraga,NA,NA,Baraga,NA,MI,NA,NA,NA
MI020000001,802 S Mill St,Reed City,NA,NA,Osceola,NA,MI,NA,NA,NA
MI020001,802 S Mill St Apt 11,Reed City,NA,NA,Osceola,NA,MI,NA,NA,NA
